Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,Position Report Type,GNSS Signal Status
2025-05-05 14:15:19,,,867488061395116,675,HBD
2025-05-05 14:15:20,,,867488061395116,674,ACK
2025-05-05 14:17:08,,,867488061395116,676,HBD
2025-05-05 14:19:08,,,867488061395116,677,HBD
2025-05-05 14:21:08,,,867488061395116,678,HBD
2025-05-05 14:23:08,2025-05-05 14:23:08,2025-05-05 14:20:40,867488061395116,679,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,4,12747,0000,-,00,00,11,12,-,01,0.0,306,26,-31.754639,-52.443729,0724,0005,a05d,08186801,3.4,6.2,0:00:00,0:00:00,-,-,0,-,,,,,04,7,00000000,00,10
2025-05-05 14:23:08,,,867488061395116,680,HBD
2025-05-05 14:25:08,,,867488061395116,681,HBD
2025-05-05 14:27:08,,,867488061395116,682,HBD
2025-05-05 14:29:08,,,867488061395116,683,HBD
2025-05-05 14:31:09,,,867488061395116,684,HBD
2025-05-05 14:33:09,,,867488061395116,685,HBD
2025-05-05 14:35:09,,,867488061395116,686,HBD
2025-05-05 14:37:09,,,867488061395116,687,HBD
2025-05-05 14:39:09,,,867488061395116,688,HBD
2025-05-05 14:41:09,,,867488061395116,689,HBD
2025-05-05 14:43:17,,,867488061395116,690,HBD
2025-05-05 14:45:09,,,867488061395116,691,HBD
2025-05-05 14:47:10,,,867488061395116,692,HBD
2025-05-05 14:49:10,,,867488061395116,693,HBD
2025-05-05 14:51:10,,,867488061395116,694,HBD
2025-05-05 14:53:10,,,867488061395116,695,HBD
2025-05-05 14:55:10,,,867488061395116,696,HBD
2025-05-05 14:57:10,,,867488061395116,697,HBD
2025-05-05 14:59:10,,,867488061395116,698,HBD
2025-05-05 15:01:10,,,867488061395116,699,HBD
2025-05-05 15:03:10,,,867488061395116,700,HBD
2025-05-05 15:05:10,,,867488061395116,701,HBD
2025-05-05 15:07:11,,,867488061395116,702,HBD
2025-05-05 15:09:11,,,867488061395116,703,HBD
